uuid,annotator_id,human_fluency_rating,human_utility_rating,op,query_id,t2v_precision,t2v_coverage,timestamp,precise_citations,is_covered
294,fSHVkyHSnBk9wvF,3,3,Gemini,302,,,2024-09-17 18:42:19.556829+00,,
295,DO1DhOd0kwIHrgb,3,3,Post Hoc,312,,,2024-09-17 18:42:36.006445+00,,
296,DO1DhOd0kwIHrgb,3,3,Entailed,313,,,2024-09-17 18:42:42.218099+00,,
297,eQBKoJjNAPP7V6Z,3,1,Snippet,284,,,2024-09-17 18:42:44.631353+00,,
298,DO1DhOd0kwIHrgb,3,3,Abstractive,314,,,2024-09-17 18:42:47.523219+00,,
299,DO1DhOd0kwIHrgb,3,3,Gemini,315,,,2024-09-17 18:42:53.986567+00,,
300,fSHVkyHSnBk9wvF,3,3,Post Hoc,303,,,2024-09-17 18:42:54.110081+00,,
301,fSHVkyHSnBk9wvF,3,3,Quoted,304,,,2024-09-17 18:43:06.708797+00,,
302,DO1DhOd0kwIHrgb,2,1,Snippet,316,,,2024-09-17 18:43:07.693667+00,,
303,DO1DhOd0kwIHrgb,3,3,Paraphrased,317,,,2024-09-17 18:43:25.803123+00,,
304,DO1DhOd0kwIHrgb,3,3,Quoted,318,,,2024-09-17 18:43:38.381529+00,,
305,eQBKoJjNAPP7V6Z,3,3,Gemini,285,,,2024-09-17 18:43:43.949348+00,,
306,eQBKoJjNAPP7V6Z,3,3,Quoted,286,,,2024-09-17 18:44:00.395146+00,,
307,eQBKoJjNAPP7V6Z,3,3,Post Hoc,287,,,2024-09-17 18:44:11.052971+00,,
308,KHdznSlY7WjzguP,3,2,Quoted,258,,,2024-09-17 18:44:23.404881+00,,
309,DO1DhOd0kwIHrgb,3,3,Gemini,319,,,2024-09-17 18:44:29.093223+00,,
310,eQBKoJjNAPP7V6Z,3,2,Paraphrased,288,,,2024-09-17 18:44:29.530947+00,,
311,KHdznSlY7WjzguP,3,3,Post Hoc,260,,,2024-09-17 18:44:34.757241+00,,
312,DO1DhOd0kwIHrgb,3,3,Entailed,320,,,2024-09-17 18:44:37.070083+00,,
313,KHdznSlY7WjzguP,3,3,Entailed,262,,,2024-09-17 18:44:48.642128+00,,
314,DO1DhOd0kwIHrgb,1,1,Snippet,322,,,2024-09-17 18:44:50.596601+00,,
315,eQBKoJjNAPP7V6Z,1,1,Snippet,289,,,2024-09-17 18:44:51.579953+00,,
316,DO1DhOd0kwIHrgb,3,3,Abstractive,323,,,2024-09-17 18:44:58.572997+00,,
317,eQBKoJjNAPP7V6Z,3,3,Entailed,290,,,2024-09-17 18:45:08.096947+00,,
318,KHdznSlY7WjzguP,3,3,Paraphrased,264,,,2024-09-17 18:45:09.152694+00,,
319,DO1DhOd0kwIHrgb,3,3,Paraphrased,324,,,2024-09-17 18:45:10.980033+00,,
320,KHdznSlY7WjzguP,3,3,Gemini,273,,,2024-09-17 18:45:24.527158+00,,
321,DO1DhOd0kwIHrgb,2,1,Quoted,325,,,2024-09-17 18:45:25.207897+00,,
322,eQBKoJjNAPP7V6Z,3,2,Abstractive,292,,,2024-09-17 18:45:26.481639+00,,
323,DO1DhOd0kwIHrgb,3,3,Post Hoc,326,,,2024-09-17 18:45:32.974789+00,,
324,fSHVkyHSnBk9wvF,3,1,Quoted,305,,,2024-09-17 18:45:40.877473+00,,
325,eQBKoJjNAPP7V6Z,3,1,Gemini,293,,,2024-09-17 18:46:09.834466+00,,
326,eQBKoJjNAPP7V6Z,3,3,Post Hoc,294,,,2024-09-17 18:46:21.790604+00,,
327,fSHVkyHSnBk9wvF,2,1,Snippet,306,,,2024-09-17 18:46:23.307316+00,,
328,DO1DhOd0kwIHrgb,3,3,Gemini,327,,,2024-09-17 18:46:37.606143+00,,
329,DO1DhOd0kwIHrgb,3,3,Entailed,328,,,2024-09-17 18:46:43.023881+00,,
330,fSHVkyHSnBk9wvF,3,3,Entailed,307,,,2024-09-17 18:46:43.442051+00,,
331,eQBKoJjNAPP7V6Z,3,1,Paraphrased,295,,,2024-09-17 18:46:43.572887+00,,
332,DO1DhOd0kwIHrgb,3,3,Paraphrased,329,,,2024-09-17 18:46:49.003838+00,,
333,DO1DhOd0kwIHrgb,3,3,Quoted,330,,,2024-09-17 18:46:53.954362+00,,
334,DO1DhOd0kwIHrgb,3,3,Abstractive,331,,,2024-09-17 18:47:01.086279+00,,
335,eQBKoJjNAPP7V6Z,3,3,Entailed,296,,,2024-09-17 18:47:02.970813+00,,
336,DO1DhOd0kwIHrgb,2,1,Snippet,332,,,2024-09-17 18:47:12.539002+00,,
337,DO1DhOd0kwIHrgb,3,3,Post Hoc,333,,,2024-09-17 18:47:18.634732+00,,
338,eQBKoJjNAPP7V6Z,1,1,Snippet,297,,,2024-09-17 18:47:24.910526+00,,
339,fSHVkyHSnBk9wvF,3,3,Post Hoc,308,,,2024-09-17 18:47:25.73199+00,,
340,KHdznSlY7WjzguP,3,2,Abstractive,263,,,2024-09-17 18:47:52.563212+00,,
341,eQBKoJjNAPP7V6Z,1,2,Quoted,298,,,2024-09-17 18:47:53.135288+00,,
342,KHdznSlY7WjzguP,3,3,Post Hoc,265,,,2024-09-17 18:48:01.436779+00,,
343,eQBKoJjNAPP7V6Z,3,3,Abstractive,300,,,2024-09-17 18:48:04.742959+00,,
344,KHdznSlY7WjzguP,3,3,Paraphrased,266,,,2024-09-17 18:48:10.398083+00,,
345,DO1DhOd0kwIHrgb,3,3,Gemini,334,,,2024-09-17 18:48:17.060933+00,,
346,KHdznSlY7WjzguP,3,3,Entailed,272,,,2024-09-17 18:48:20.367708+00,,
347,DO1DhOd0kwIHrgb,2,2,Quoted,335,,,2024-09-17 18:48:29.4729+00,,
348,DO1DhOd0kwIHrgb,3,3,Abstractive,336,,,2024-09-17 18:48:36.29467+00,,
349,KHdznSlY7WjzguP,2,1,Snippet,274,,,2024-09-17 18:48:42.302897+00,,
350,fSHVkyHSnBk9wvF,3,3,Gemini,310,,,2024-09-17 18:49:02.246734+00,,
351,DO1DhOd0kwIHrgb,2,1,Snippet,337,,,2024-09-17 18:49:02.706753+00,,
352,KHdznSlY7WjzguP,2,2,Quoted,275,,,2024-09-17 18:49:08.743341+00,,
353,DO1DhOd0kwIHrgb,3,3,Post Hoc,338,,,2024-09-17 18:49:09.43634+00,,
354,DO1DhOd0kwIHrgb,3,3,Entailed,339,,,2024-09-17 18:49:17.308556+00,,
355,KHdznSlY7WjzguP,3,1,Gemini,286,,,2024-09-17 18:49:21.924585+00,,
356,DO1DhOd0kwIHrgb,3,3,Paraphrased,340,,,2024-09-17 18:49:24.007582+00,,
357,fSHVkyHSnBk9wvF,3,2,Paraphrased,311,,,2024-09-17 18:49:33.630213+00,,
358,4mI9lIjKHyuqizb,3,3,Quoted,273,,,2024-09-17 18:49:47.132776+00,,
359,DO1DhOd0kwIHrgb,3,3,Paraphrased,341,,,2024-09-17 18:49:47.523512+00,,
360,4mI9lIjKHyuqizb,1,1,Snippet,275,,,2024-09-17 18:49:57.87412+00,,
361,DO1DhOd0kwIHrgb,3,1,Quoted,343,,,2024-09-17 18:50:00.156149+00,,
362,eQBKoJjNAPP7V6Z,3,3,Post Hoc,299,,,2024-09-17 18:50:15.267026+00,,
363,DO1DhOd0kwIHrgb,1,1,Snippet,344,,,2024-09-17 18:50:18.074146+00,,
364,DO1DhOd0kwIHrgb,3,3,Post Hoc,345,,,2024-09-17 18:50:22.650252+00,,
365,KHdznSlY7WjzguP,3,1,Snippet,276,,,2024-09-17 18:50:25.908752+00,,
366,4mI9lIjKHyuqizb,3,3,Abstractive,276,,,2024-09-17 18:50:27.93919+00,,
367,DO1DhOd0kwIHrgb,3,1,Entailed,347,,,2024-09-17 18:50:34.117043+00,,
368,KHdznSlY7WjzguP,3,3,Abstractive,279,,,2024-09-17 18:50:36.890066+00,,
369,DO1DhOd0kwIHrgb,3,3,Abstractive,348,,,2024-09-17 18:50:40.054925+00,,
370,4mI9lIjKHyuqizb,3,1,Paraphrased,279,,,2024-09-17 18:50:43.106662+00,,
371,fSHVkyHSnBk9wvF,3,3,Abstractive,312,,,2024-09-17 18:50:44.187682+00,,
372,4mI9lIjKHyuqizb,3,3,Post Hoc,280,,,2024-09-17 18:50:48.598772+00,,
373,DO1DhOd0kwIHrgb,3,3,Gemini,349,,,2024-09-17 18:50:54.464569+00,,
374,KHdznSlY7WjzguP,3,3,Quoted,280,,,2024-09-17 18:51:09.118134+00,,
375,4mI9lIjKHyuqizb,3,3,Entailed,281,,,2024-09-17 18:51:09.369348+00,,
376,4mI9lIjKHyuqizb,3,3,Gemini,287,,,2024-09-17 18:51:19.126581+00,,
377,KHdznSlY7WjzguP,3,1,Paraphrased,281,,,2024-09-17 18:51:23.986825+00,,
378,DO1DhOd0kwIHrgb,3,3,Quoted,350,,,2024-09-17 18:51:34.696668+00,,
379,fSHVkyHSnBk9wvF,3,3,Paraphrased,313,,,2024-09-17 18:51:37.150824+00,,
380,KHdznSlY7WjzguP,3,3,Entailed,282,,,2024-09-17 18:51:40.320441+00,,
381,eQBKoJjNAPP7V6Z,3,3,Paraphrased,302,,,2024-09-17 18:51:40.642686+00,,
382,DO1DhOd0kwIHrgb,2,1,Snippet,351,,,2024-09-17 18:51:51.27685+00,,
383,fSHVkyHSnBk9wvF,3,3,Entailed,314,,,2024-09-17 18:51:55.49831+00,,
384,DO1DhOd0kwIHrgb,3,3,Gemini,352,,,2024-09-17 18:51:58.238568+00,,
385,KHdznSlY7WjzguP,3,1,Post Hoc,284,,,2024-09-17 18:51:58.30433+00,,
386,DO1DhOd0kwIHrgb,3,3,Paraphrased,353,,,2024-09-17 18:52:10.266811+00,,
387,fSHVkyHSnBk9wvF,3,3,Abstractive,315,,,2024-09-17 18:52:10.995031+00,,
388,DO1DhOd0kwIHrgb,3,3,Entailed,354,,,2024-09-17 18:52:20.293235+00,,
389,4mI9lIjKHyuqizb,3,3,Post Hoc,282,,,2024-09-17 18:52:21.852676+00,,
390,DO1DhOd0kwIHrgb,3,3,Abstractive,355,,,2024-09-17 18:52:25.392754+00,,
391,4mI9lIjKHyuqizb,3,3,Abstractive,283,,,2024-09-17 18:52:27.628132+00,,
392,DO1DhOd0kwIHrgb,3,3,Post Hoc,356,,,2024-09-17 18:52:33.687451+00,,
393,KHdznSlY7WjzguP,3,1,Gemini,288,,,2024-09-17 18:52:34.829652+00,,
394,4mI9lIjKHyuqizb,3,1,Snippet,285,,,2024-09-17 18:52:45.541632+00,,
395,4mI9lIjKHyuqizb,3,3,Entailed,286,,,2024-09-17 18:52:51.834075+00,,
396,DO1DhOd0kwIHrgb,3,3,Abstractive,357,,,2024-09-17 18:52:58.163198+00,,
397,4mI9lIjKHyuqizb,3,2,Quoted,288,,,2024-09-17 18:53:03.60001+00,,
398,fSHVkyHSnBk9wvF,3,3,Post Hoc,316,,,2024-09-17 18:53:07.05057+00,,
399,KHdznSlY7WjzguP,3,3,Entailed,283,,,2024-09-17 18:53:09.156551+00,,
400,DO1DhOd0kwIHrgb,1,1,Quoted,358,,,2024-09-17 18:53:13.740962+00,,
401,DO1DhOd0kwIHrgb,3,3,Paraphrased,359,,,2024-09-17 18:53:22.039406+00,,
402,4mI9lIjKHyuqizb,3,3,Gemini,289,,,2024-09-17 18:53:25.102803+00,,
403,DO1DhOd0kwIHrgb,3,3,Gemini,360,,,2024-09-17 18:53:29.230813+00,,
404,KHdznSlY7WjzguP,3,1,Paraphrased,285,,,2024-09-17 18:53:33.653223+00,,
405,DO1DhOd0kwIHrgb,3,3,Entailed,361,,,2024-09-17 18:53:38.278992+00,,
406,KHdznSlY7WjzguP,1,1,Snippet,287,,,2024-09-17 18:53:44.93793+00,,
407,KHdznSlY7WjzguP,3,3,Post Hoc,289,,,2024-09-17 18:53:53.653466+00,,
408,4mI9lIjKHyuqizb,3,2,Paraphrased,290,,,2024-09-17 18:53:54.562217+00,,
409,KHdznSlY7WjzguP,3,3,Abstractive,290,,,2024-09-17 18:54:02.846533+00,,
410,DO1DhOd0kwIHrgb,2,1,Snippet,362,,,2024-09-17 18:54:03.662895+00,,
411,DO1DhOd0kwIHrgb,3,3,Post Hoc,363,,,2024-09-17 18:54:11.439267+00,,
412,fSHVkyHSnBk9wvF,2,1,Snippet,317,,,2024-09-17 18:54:16.285615+00,,
413,DO1DhOd0kwIHrgb,3,3,Quoted,364,,,2024-09-17 18:54:33.998594+00,,
414,fSHVkyHSnBk9wvF,3,3,Gemini,318,,,2024-09-17 18:54:37.12821+00,,
415,DO1DhOd0kwIHrgb,3,3,Post Hoc,365,,,2024-09-17 18:54:42.431488+00,,
416,6BBinbmBretqjJt,3,3,Paraphrased,289,,,2024-09-17 18:54:54.934771+00,,
417,DO1DhOd0kwIHrgb,3,3,Paraphrased,366,,,2024-09-17 18:54:56.451749+00,,
418,KHdznSlY7WjzguP,2,3,Quoted,292,,,2024-09-17 18:55:02.591714+00,,
419,DO1DhOd0kwIHrgb,3,3,Abstractive,367,,,2024-09-17 18:55:04.320704+00,,
420,6BBinbmBretqjJt,2,1,Snippet,292,,,2024-09-17 18:55:10.307242+00,,
421,DO1DhOd0kwIHrgb,1,1,Snippet,368,,,2024-09-17 18:55:17.096755+00,,
422,4mI9lIjKHyuqizb,3,3,Abstractive,284,,,2024-09-17 18:55:17.624747+00,,
423,DO1DhOd0kwIHrgb,3,3,Gemini,369,,,2024-09-17 18:55:22.934539+00,,
424,6BBinbmBretqjJt,3,2,Entailed,293,,,2024-09-17 18:55:25.143624+00,,
425,4mI9lIjKHyuqizb,3,3,Post Hoc,292,,,2024-09-17 18:55:25.502881+00,,
426,DO1DhOd0kwIHrgb,3,3,Entailed,372,,,2024-09-17 18:55:31.391166+00,,
427,KHdznSlY7WjzguP,3,1,Gemini,295,,,2024-09-17 18:55:32.974762+00,,
428,4mI9lIjKHyuqizb,3,2,Quoted,293,,,2024-09-17 18:55:34.821228+00,,
429,eQBKoJjNAPP7V6Z,3,3,Abstractive,303,,,2024-09-17 18:55:36.51403+00,,
430,6BBinbmBretqjJt,2,2,Quoted,294,,,2024-09-17 18:55:38.930016+00,,
431,6BBinbmBretqjJt,3,3,Post Hoc,295,,,2024-09-17 18:56:01.048214+00,,
432,4mI9lIjKHyuqizb,3,1,Snippet,294,,,2024-09-17 18:56:05.544174+00,,
433,cDes1aVDZIV9RhP,3,3,Post Hoc,293,,,2024-09-17 18:56:10.125439+00,,
434,6BBinbmBretqjJt,3,3,Abstractive,297,,,2024-09-17 18:56:19.676721+00,,
435,cDes1aVDZIV9RhP,3,1,Entailed,294,,,2024-09-17 18:56:23.300184+00,,
436,6BBinbmBretqjJt,3,3,Gemini,299,,,2024-09-17 18:56:28.872101+00,,
437,cDes1aVDZIV9RhP,3,3,Abstractive,295,,,2024-09-17 18:56:39.820514+00,,
438,DO1DhOd0kwIHrgb,2,1,Snippet,373,,,2024-09-17 18:56:46.916186+00,,
439,DO1DhOd0kwIHrgb,3,3,Abstractive,375,,,2024-09-17 18:56:51.966998+00,,
440,4mI9lIjKHyuqizb,3,1,Paraphrased,296,,,2024-09-17 18:56:55.744293+00,,
441,DO1DhOd0kwIHrgb,3,3,Quoted,378,,,2024-09-17 18:56:57.558971+00,,
442,DO1DhOd0kwIHrgb,3,3,Gemini,379,,,2024-09-17 18:57:05.093044+00,,
443,fSHVkyHSnBk9wvF,3,3,Quoted,319,,,2024-09-17 18:57:10.46797+00,,
444,DO1DhOd0kwIHrgb,3,3,Paraphrased,383,,,2024-09-17 18:57:12.19186+00,,
445,eQBKoJjNAPP7V6Z,3,3,Gemini,304,,,2024-09-17 18:57:13.507627+00,,
446,4mI9lIjKHyuqizb,3,3,Gemini,297,,,2024-09-17 18:57:15.217407+00,,
447,cDes1aVDZIV9RhP,3,1,Snippet,296,,,2024-09-17 18:57:15.84035+00,,
448,6BBinbmBretqjJt,1,1,Quoted,296,,,2024-09-17 18:57:18.569991+00,,
449,DO1DhOd0kwIHrgb,3,3,Post Hoc,384,,,2024-09-17 18:57:20.225267+00,,
450,6BBinbmBretqjJt,2,2,Abstractive,298,,,2024-09-17 18:57:30.247537+00,,
451,cDes1aVDZIV9RhP,3,3,Paraphrased,297,,,2024-09-17 18:57:34.481797+00,,
452,DO1DhOd0kwIHrgb,3,3,Entailed,385,,,2024-09-17 18:57:35.302669+00,,
453,cDes1aVDZIV9RhP,3,3,Quoted,299,,,2024-09-17 18:57:40.946973+00,,
454,6BBinbmBretqjJt,3,3,Entailed,300,,,2024-09-17 18:57:44.053861+00,,
455,4mI9lIjKHyuqizb,3,3,Entailed,298,,,2024-09-17 18:57:51.074241+00,,
456,cDes1aVDZIV9RhP,3,2,Gemini,300,,,2024-09-17 18:58:01.662274+00,,
457,DO1DhOd0kwIHrgb,3,3,Gemini,386,,,2024-09-17 18:58:06.94202+00,,
458,6BBinbmBretqjJt,2,1,Snippet,302,,,2024-09-17 18:58:22.606735+00,,
459,4mI9lIjKHyuqizb,3,3,Paraphrased,299,,,2024-09-17 18:58:27.737075+00,,
460,4mI9lIjKHyuqizb,3,3,Post Hoc,300,,,2024-09-17 18:58:34.937613+00,,
461,6BBinbmBretqjJt,3,2,Gemini,303,,,2024-09-17 18:58:35.685882+00,,
462,cDes1aVDZIV9RhP,3,3,Post Hoc,298,,,2024-09-17 18:58:40.201068+00,,
463,4mI9lIjKHyuqizb,3,3,Quoted,302,,,2024-09-17 18:58:41.000665+00,,
464,cDes1aVDZIV9RhP,3,3,Entailed,302,,,2024-09-17 18:58:47.281125+00,,
465,4mI9lIjKHyuqizb,1,1,Snippet,303,,,2024-09-17 18:58:57.204263+00,,
466,cDes1aVDZIV9RhP,3,3,Quoted,303,,,2024-09-17 18:58:58.281414+00,,
467,6BBinbmBretqjJt,2,2,Post Hoc,304,,,2024-09-17 18:58:59.546961+00,,
468,6BBinbmBretqjJt,3,2,Paraphrased,305,,,2024-09-17 18:59:12.446142+00,,
469,cDes1aVDZIV9RhP,3,3,Paraphrased,304,,,2024-09-17 18:59:14.818047+00,,
470,cDes1aVDZIV9RhP,3,2,Abstractive,305,,,2024-09-17 18:59:31.063384+00,,
471,cDes1aVDZIV9RhP,-1,-1,Snippet,307,,,2024-09-17 18:59:31.335289+00,,
472,cDes1aVDZIV9RhP,3,3,Gemini,308,,,2024-09-17 18:59:48.265998+00,,
473,6BBinbmBretqjJt,3,3,Post Hoc,306,,,2024-09-17 19:00:12.734783+00,,
474,6BBinbmBretqjJt,3,3,Paraphrased,307,,,2024-09-17 19:00:21.063319+00,,
475,cDes1aVDZIV9RhP,3,3,Abstractive,306,,,2024-09-17 19:00:22.475221+00,,
476,6BBinbmBretqjJt,3,3,Entailed,308,,,2024-09-17 19:00:32.741681+00,,
477,cDes1aVDZIV9RhP,3,3,Post Hoc,310,,,2024-09-17 19:00:43.376695+00,,
478,6BBinbmBretqjJt,2,2,Abstractive,310,,,2024-09-17 19:00:51.771973+00,,
479,cDes1aVDZIV9RhP,3,3,Entailed,311,,,2024-09-17 19:00:55.955272+00,,
480,6BBinbmBretqjJt,2,2,Gemini,311,,,2024-09-17 19:01:02.789178+00,,
481,cDes1aVDZIV9RhP,3,1,Paraphrased,312,,,2024-09-17 19:01:19.247201+00,,
482,6BBinbmBretqjJt,3,3,Quoted,312,,,2024-09-17 19:01:26.953646+00,,
483,eQBKoJjNAPP7V6Z,1,1,Snippet,305,,,2024-09-17 19:01:29.225908+00,,
484,cDes1aVDZIV9RhP,3,3,Gemini,313,,,2024-09-17 19:01:32.820773+00,,
485,6BBinbmBretqjJt,2,2,Snippet,313,,,2024-09-17 19:01:40.809107+00,,
486,cDes1aVDZIV9RhP,3,3,Quoted,314,,,2024-09-17 19:01:43.995437+00,,
487,eQBKoJjNAPP7V6Z,3,3,Entailed,306,,,2024-09-17 19:01:53.357889+00,,
488,cDes1aVDZIV9RhP,3,1,Snippet,315,,,2024-09-17 19:02:05.909453+00,,
489,eQBKoJjNAPP7V6Z,3,3,Quoted,307,,,2024-09-17 19:02:06.653159+00,,
490,4mI9lIjKHyuqizb,3,3,Abstractive,304,,,2024-09-17 19:02:07.07253+00,,
491,6BBinbmBretqjJt,3,3,Paraphrased,314,,,2024-09-17 19:02:16.195128+00,,
492,4mI9lIjKHyuqizb,3,2,Entailed,305,,,2024-09-17 19:02:25.960234+00,,
493,6BBinbmBretqjJt,3,3,Quoted,315,,,2024-09-17 19:02:28.554463+00,,
494,6BBinbmBretqjJt,3,3,Entailed,316,,,2024-09-17 19:02:39.091381+00,,
495,KHdznSlY7WjzguP,3,3,Quoted,297,,,2024-09-17 19:02:43.990932+00,,
496,6BBinbmBretqjJt,3,2,Post Hoc,317,,,2024-09-17 19:02:52.402272+00,,
497,6BBinbmBretqjJt,3,3,Abstractive,318,,,2024-09-17 19:03:01.190891+00,,
498,KHdznSlY7WjzguP,3,1,Snippet,298,,,2024-09-17 19:03:02.339517+00,,
499,KHdznSlY7WjzguP,3,3,Paraphrased,300,,,2024-09-17 19:03:18.240174+00,,
500,6BBinbmBretqjJt,1,2,Snippet,319,,,2024-09-17 19:03:21.528543+00,,
501,KHdznSlY7WjzguP,3,3,Abstractive,302,,,2024-09-17 19:03:26.970585+00,,
502,6BBinbmBretqjJt,3,3,Gemini,320,,,2024-09-17 19:03:36.642548+00,,
503,KHdznSlY7WjzguP,3,3,Entailed,303,,,2024-09-17 19:03:38.492533+00,,
504,KHdznSlY7WjzguP,3,3,Post Hoc,311,,,2024-09-17 19:03:47.16492+00,,
505,eQBKoJjNAPP7V6Z,1,1,Snippet,308,,,2024-09-17 19:03:56.440359+00,,
506,KHdznSlY7WjzguP,3,3,Gemini,312,,,2024-09-17 19:04:05.067839+00,,
507,fSHVkyHSnBk9wvF,2,1,Snippet,320,,,2024-09-17 19:04:15.885952+00,,
508,6BBinbmBretqjJt,3,3,Entailed,322,,,2024-09-17 19:04:30.979807+00,,
509,DO1DhOd0kwIHrgb,3,3,Entailed,387,,,2024-09-17 19:04:35.876271+00,,
510,DO1DhOd0kwIHrgb,3,3,Abstractive,388,,,2024-09-17 19:04:40.469273+00,,
511,6BBinbmBretqjJt,3,2,Gemini,323,,,2024-09-17 19:04:44.80889+00,,
512,DO1DhOd0kwIHrgb,3,3,Post Hoc,389,,,2024-09-17 19:04:45.119592+00,,
513,KHdznSlY7WjzguP,1,1,Snippet,299,,,2024-09-17 19:04:52.957026+00,,
514,DO1DhOd0kwIHrgb,3,3,Paraphrased,390,,,2024-09-17 19:04:53.299983+00,,
515,6BBinbmBretqjJt,3,2,Quoted,324,,,2024-09-17 19:04:56.099505+00,,
516,KHdznSlY7WjzguP,3,3,Abstractive,307,,,2024-09-17 19:05:04.867941+00,,
517,DO1DhOd0kwIHrgb,2,2,Quoted,392,,,2024-09-17 19:05:09.225605+00,,
518,4mI9lIjKHyuqizb,3,3,Gemini,306,,,2024-09-17 19:05:19.228639+00,,
519,6BBinbmBretqjJt,1,2,Snippet,325,,,2024-09-17 19:05:25.56569+00,,
520,DO1DhOd0kwIHrgb,2,1,Snippet,393,,,2024-09-17 19:05:25.867755+00,,
521,DO1DhOd0kwIHrgb,3,3,Gemini,394,,,2024-09-17 19:05:31.969106+00,,
522,6BBinbmBretqjJt,3,3,Abstractive,326,,,2024-09-17 19:05:42.079046+00,,
523,6BBinbmBretqjJt,3,2,Paraphrased,327,,,2024-09-17 19:05:52.796118+00,,
524,KHdznSlY7WjzguP,3,2,Quoted,308,,,2024-09-17 19:05:59.72585+00,,
525,DO1DhOd0kwIHrgb,3,3,Entailed,395,,,2024-09-17 19:06:04.023624+00,,
526,KHdznSlY7WjzguP,3,3,Post Hoc,313,,,2024-09-17 19:06:10.803525+00,,
527,DO1DhOd0kwIHrgb,3,3,Paraphrased,396,,,2024-09-17 19:06:12.249583+00,,
528,6BBinbmBretqjJt,3,3,Post Hoc,328,,,2024-09-17 19:06:14.243484+00,,
529,DO1DhOd0kwIHrgb,3,3,Abstractive,397,,,2024-09-17 19:06:18.922305+00,,
530,DO1DhOd0kwIHrgb,3,3,Gemini,398,,,2024-09-17 19:06:29.107971+00,,
531,KHdznSlY7WjzguP,3,1,Gemini,314,,,2024-09-17 19:06:30.640658+00,,
532,4mI9lIjKHyuqizb,1,1,Snippet,310,,,2024-09-17 19:06:32.029395+00,,
533,DO1DhOd0kwIHrgb,3,3,Post Hoc,399,,,2024-09-17 19:06:34.266448+00,,
534,KHdznSlY7WjzguP,3,3,Entailed,315,,,2024-09-17 19:06:36.844391+00,,
535,4mI9lIjKHyuqizb,3,3,Quoted,313,,,2024-09-17 19:06:39.096595+00,,
536,4mI9lIjKHyuqizb,3,3,Post Hoc,315,,,2024-09-17 19:06:45.877392+00,,
537,KHdznSlY7WjzguP,3,3,Paraphrased,316,,,2024-09-17 19:06:51.863816+00,,
538,DO1DhOd0kwIHrgb,1,1,Snippet,400,,,2024-09-17 19:06:52.755873+00,,
539,4mI9lIjKHyuqizb,3,3,Abstractive,316,,,2024-09-17 19:06:57.606758+00,,
540,DO1DhOd0kwIHrgb,3,3,Quoted,401,,,2024-09-17 19:06:59.034458+00,,
541,fSHVkyHSnBk9wvF,3,3,Paraphrased,322,,,2024-09-17 19:06:59.697411+00,,
542,4mI9lIjKHyuqizb,3,2,Entailed,317,,,2024-09-17 19:07:07.401429+00,,
543,fSHVkyHSnBk9wvF,3,3,Post Hoc,323,,,2024-09-17 19:07:12.999343+00,,
544,6BBinbmBretqjJt,-1,-1,Snippet,329,,,2024-09-17 19:07:24.632777+00,,
545,fSHVkyHSnBk9wvF,3,3,Entailed,324,,,2024-09-17 19:07:25.993272+00,,
546,4mI9lIjKHyuqizb,3,3,Paraphrased,318,,,2024-09-17 19:07:29.89134+00,,
547,4mI9lIjKHyuqizb,3,3,Gemini,324,,,2024-09-17 19:07:39.240385+00,,
548,fSHVkyHSnBk9wvF,3,3,Gemini,325,,,2024-09-17 19:07:40.528402+00,,
549,KHdznSlY7WjzguP,3,3,Gemini,317,,,2024-09-17 19:07:44.117121+00,,
550,eQBKoJjNAPP7V6Z,3,3,Paraphrased,310,,,2024-09-17 19:07:44.800829+00,,
551,6BBinbmBretqjJt,3,3,Paraphrased,330,,,2024-09-17 19:07:51.747296+00,,
552,KHdznSlY7WjzguP,3,3,Entailed,318,,,2024-09-17 19:07:52.845122+00,,
553,fSHVkyHSnBk9wvF,3,2,Quoted,326,,,2024-09-17 19:08:00.732417+00,,
554,fSHVkyHSnBk9wvF,3,3,Abstractive,327,,,2024-09-17 19:08:09.109796+00,,
555,eQBKoJjNAPP7V6Z,3,1,Quoted,311,,,2024-09-17 19:08:10.168654+00,,
556,KHdznSlY7WjzguP,3,1,Abstractive,319,,,2024-09-17 19:08:12.613617+00,,
557,4mI9lIjKHyuqizb,3,3,Paraphrased,319,,,2024-09-17 19:08:19.866854+00,,
558,6BBinbmBretqjJt,2,2,Gemini,331,,,2024-09-17 19:08:33.766868+00,,
559,eQBKoJjNAPP7V6Z,3,3,Entailed,312,,,2024-09-17 19:08:35.771441+00,,
560,KHdznSlY7WjzguP,3,1,Quoted,320,,,2024-09-17 19:08:35.90488+00,,
561,4mI9lIjKHyuqizb,3,3,Abstractive,320,,,2024-09-17 19:08:39.291945+00,,
562,6BBinbmBretqjJt,3,3,Post Hoc,332,,,2024-09-17 19:08:45.708671+00,,
563,KHdznSlY7WjzguP,3,3,Post Hoc,322,,,2024-09-17 19:08:48.682234+00,,
564,eQBKoJjNAPP7V6Z,3,2,Abstractive,313,,,2024-09-17 19:08:56.188398+00,,
565,6BBinbmBretqjJt,2,1,Entailed,333,,,2024-09-17 19:08:57.484449+00,,
566,4mI9lIjKHyuqizb,3,3,Quoted,322,,,2024-09-17 19:09:10.347751+00,,
567,eQBKoJjNAPP7V6Z,3,3,Post Hoc,314,,,2024-09-17 19:09:10.941046+00,,
