uuid,annotator_id,human_fluency_rating,human_utility_rating,op,query_id,t2v_precision,t2v_coverage,timestamp,precise_citations,is_covered
282,JDbKqDU0kVcpzSa,3,3,Abstractive,69,,,2024-09-20 00:24:11.876878+00,,
283,DO1DhOd0kwIHrgb,3,3,Abstractive,187,,,2024-09-20 00:24:14.479193+00,,
284,fSHVkyHSnBk9wvF,1,3,Snippet,84,,,2024-09-20 00:24:15.526584+00,,
285,DO1DhOd0kwIHrgb,3,3,Entailed,188,,,2024-09-20 00:24:18.269581+00,,
286,6BBinbmBretqjJt,2,2,Paraphrased,111,,,2024-09-20 00:24:18.279055+00,,
287,DO1DhOd0kwIHrgb,3,3,Gemini,189,,,2024-09-20 00:24:23.544476+00,,
288,KHdznSlY7WjzguP,3,3,Abstractive,102,,,2024-09-20 00:24:27.253269+00,,
289,6BBinbmBretqjJt,3,3,Entailed,112,,,2024-09-20 00:24:28.140996+00,,
290,DO1DhOd0kwIHrgb,3,3,Paraphrased,190,,,2024-09-20 00:24:28.471425+00,,
291,waTl4c1VXderpYz,3,3,Post Hoc,84,,,2024-09-20 00:24:30.15461+00,,
292,DO1DhOd0kwIHrgb,2,2,Quoted,191,,,2024-09-20 00:24:34.326053+00,,
293,DO1DhOd0kwIHrgb,3,3,Post Hoc,192,,,2024-09-20 00:24:38.450686+00,,
294,fSHVkyHSnBk9wvF,3,3,Quoted,85,,,2024-09-20 00:24:44.894686+00,,
295,6BBinbmBretqjJt,2,3,Gemini,113,,,2024-09-20 00:24:49.279431+00,,
296,KHdznSlY7WjzguP,3,3,Paraphrased,103,,,2024-09-20 00:24:49.596721+00,,
297,fSHVkyHSnBk9wvF,3,3,Gemini,86,,,2024-09-20 00:24:52.142264+00,,
298,fSHVkyHSnBk9wvF,3,3,Paraphrased,87,,,2024-09-20 00:24:56.593893+00,,
299,waTl4c1VXderpYz,2,2,Snippet,85,,,2024-09-20 00:24:57.202886+00,,
300,6BBinbmBretqjJt,3,3,Abstractive,114,,,2024-09-20 00:25:02.625802+00,,
301,JDbKqDU0kVcpzSa,3,3,Abstractive,69,,,2024-09-20 00:25:06.343679+00,,
302,waTl4c1VXderpYz,3,3,Paraphrased,86,,,2024-09-20 00:25:11.836447+00,,
303,6BBinbmBretqjJt,3,3,Post Hoc,115,,,2024-09-20 00:25:23.628292+00,,
304,waTl4c1VXderpYz,3,3,Quoted,87,,,2024-09-20 00:25:26.713881+00,,
305,KHdznSlY7WjzguP,1,1,Snippet,104,,,2024-09-20 00:25:29.233143+00,,
306,KHdznSlY7WjzguP,3,2,Entailed,105,,,2024-09-20 00:25:58.126301+00,,
307,6BBinbmBretqjJt,3,3,Quoted,116,,,2024-09-20 00:26:08.281836+00,,
308,KHdznSlY7WjzguP,3,3,Gemini,106,,,2024-09-20 00:26:22.084371+00,,
309,6BBinbmBretqjJt,2,3,Abstractive,117,,,2024-09-20 00:26:26.256538+00,,
310,waTl4c1VXderpYz,3,3,Abstractive,88,,,2024-09-20 00:26:27.275886+00,,
311,DO1DhOd0kwIHrgb,3,3,Quoted,193,,,2024-09-20 00:26:36.37505+00,,
312,waTl4c1VXderpYz,3,3,Entailed,89,,,2024-09-20 00:26:40.410227+00,,
313,KHdznSlY7WjzguP,3,2,Quoted,107,,,2024-09-20 00:26:40.972624+00,,
314,DO1DhOd0kwIHrgb,3,3,Post Hoc,194,,,2024-09-20 00:26:41.833554+00,,
315,6BBinbmBretqjJt,3,3,Entailed,118,,,2024-09-20 00:26:45.381951+00,,
316,DO1DhOd0kwIHrgb,3,3,Gemini,195,,,2024-09-20 00:26:46.579053+00,,
317,fSHVkyHSnBk9wvF,3,3,Quoted,88,,,2024-09-20 00:26:50.655498+00,,
318,DO1DhOd0kwIHrgb,3,3,Paraphrased,196,,,2024-09-20 00:26:52.691856+00,,
319,waTl4c1VXderpYz,3,3,Quoted,90,,,2024-09-20 00:26:56.577744+00,,
320,DO1DhOd0kwIHrgb,1,1,Snippet,197,,,2024-09-20 00:26:59.830599+00,,
321,fSHVkyHSnBk9wvF,3,3,Paraphrased,89,,,2024-09-20 00:27:05.838291+00,,
322,DO1DhOd0kwIHrgb,3,3,Entailed,198,,,2024-09-20 00:27:07.951665+00,,
323,6BBinbmBretqjJt,3,3,Gemini,119,,,2024-09-20 00:27:11.349616+00,,
324,DO1DhOd0kwIHrgb,3,3,Abstractive,199,,,2024-09-20 00:27:13.38118+00,,
325,waTl4c1VXderpYz,3,3,Paraphrased,91,,,2024-09-20 00:27:13.695755+00,,
326,KHdznSlY7WjzguP,3,2,Post Hoc,108,,,2024-09-20 00:27:15.586603+00,,
327,6BBinbmBretqjJt,3,3,Post Hoc,120,,,2024-09-20 00:27:30.67057+00,,
328,waTl4c1VXderpYz,3,3,Post Hoc,92,,,2024-09-20 00:27:39.780885+00,,
329,6BBinbmBretqjJt,3,3,Snippet,121,,,2024-09-20 00:27:52.717243+00,,
330,waTl4c1VXderpYz,3,3,Gemini,93,,,2024-09-20 00:28:00.311187+00,,
331,6BBinbmBretqjJt,3,3,Paraphrased,122,,,2024-09-20 00:28:10.104636+00,,
332,KHdznSlY7WjzguP,3,2,Abstractive,109,,,2024-09-20 00:28:12.47157+00,,
333,KHdznSlY7WjzguP,3,3,Gemini,110,,,2024-09-20 00:28:21.966105+00,,
334,waTl4c1VXderpYz,2,3,Snippet,94,,,2024-09-20 00:28:31.65735+00,,
335,KHdznSlY7WjzguP,3,3,Entailed,111,,,2024-09-20 00:28:36.582528+00,,
336,KHdznSlY7WjzguP,3,3,Quoted,112,,,2024-09-20 00:28:45.489105+00,,
337,fSHVkyHSnBk9wvF,1,1,Snippet,90,,,2024-09-20 00:28:50.897954+00,,
338,KHdznSlY7WjzguP,3,3,Paraphrased,113,,,2024-09-20 00:29:08.351241+00,,
339,6BBinbmBretqjJt,1,2,Snippet,123,,,2024-09-20 00:29:10.702926+00,,
340,6BBinbmBretqjJt,3,3,Entailed,124,,,2024-09-20 00:29:24.436227+00,,
341,DO1DhOd0kwIHrgb,1,1,Snippet,200,,,2024-09-20 00:29:28.427803+00,,
342,waTl4c1VXderpYz,3,3,Gemini,95,,,2024-09-20 00:29:30.946319+00,,
343,KHdznSlY7WjzguP,3,3,Post Hoc,114,,,2024-09-20 00:29:33.641396+00,,
344,DO1DhOd0kwIHrgb,3,3,Entailed,201,,,2024-09-20 00:29:33.96565+00,,
345,DO1DhOd0kwIHrgb,3,3,Quoted,202,,,2024-09-20 00:29:39.009155+00,,
346,6BBinbmBretqjJt,3,3,Gemini,125,,,2024-09-20 00:29:41.902085+00,,
347,waTl4c1VXderpYz,3,3,Post Hoc,96,,,2024-09-20 00:29:42.263534+00,,
348,DO1DhOd0kwIHrgb,3,3,Paraphrased,203,,,2024-09-20 00:29:44.803624+00,,
349,KHdznSlY7WjzguP,2,1,Snippet,115,,,2024-09-20 00:29:49.304522+00,,
350,DO1DhOd0kwIHrgb,3,3,Post Hoc,204,,,2024-09-20 00:29:52.33264+00,,
351,waTl4c1VXderpYz,3,3,Abstractive,97,,,2024-09-20 00:29:54.528678+00,,
352,DO1DhOd0kwIHrgb,3,3,Abstractive,205,,,2024-09-20 00:29:57.789498+00,,
353,fSHVkyHSnBk9wvF,3,3,Post Hoc,91,,,2024-09-20 00:30:00.95073+00,,
354,DO1DhOd0kwIHrgb,3,3,Gemini,206,,,2024-09-20 00:30:02.384209+00,,
355,waTl4c1VXderpYz,3,3,Paraphrased,98,,,2024-09-20 00:30:09.122617+00,,
356,6BBinbmBretqjJt,2,3,Quoted,126,,,2024-09-20 00:30:17.166012+00,,
357,KHdznSlY7WjzguP,3,1,Snippet,116,,,2024-09-20 00:30:21.881417+00,,
358,DO1DhOd0kwIHrgb,3,3,Post Hoc,207,,,2024-09-20 00:30:22.202004+00,,
359,DO1DhOd0kwIHrgb,3,3,Quoted,208,,,2024-09-20 00:30:27.57951+00,,
360,fSHVkyHSnBk9wvF,3,3,Gemini,92,,,2024-09-20 00:30:30.300393+00,,
361,DO1DhOd0kwIHrgb,3,3,Abstractive,209,,,2024-09-20 00:30:32.166347+00,,
362,waTl4c1VXderpYz,2,1,Snippet,99,,,2024-09-20 00:30:39.127696+00,,
363,DO1DhOd0kwIHrgb,1,1,Paraphrased,210,,,2024-09-20 00:30:40.601644+00,,
364,DO1DhOd0kwIHrgb,3,3,Gemini,211,,,2024-09-20 00:30:46.767595+00,,
365,fSHVkyHSnBk9wvF,3,3,Abstractive,93,,,2024-09-20 00:30:49.230923+00,,
366,KHdznSlY7WjzguP,3,3,Paraphrased,117,,,2024-09-20 00:30:52.477476+00,,
367,DO1DhOd0kwIHrgb,1,1,Snippet,212,,,2024-09-20 00:30:53.75521+00,,
368,waTl4c1VXderpYz,3,3,Quoted,100,,,2024-09-20 00:30:55.641461+00,,
369,6BBinbmBretqjJt,3,2,Paraphrased,127,,,2024-09-20 00:30:57.33373+00,,
370,DO1DhOd0kwIHrgb,3,3,Entailed,213,,,2024-09-20 00:31:00.363273+00,,
371,fSHVkyHSnBk9wvF,3,3,Entailed,96,,,2024-09-20 00:31:01.077357+00,,
372,waTl4c1VXderpYz,3,3,Entailed,101,,,2024-09-20 00:31:06.510807+00,,
373,6BBinbmBretqjJt,2,3,Post Hoc,128,,,2024-09-20 00:31:18.294205+00,,
374,KHdznSlY7WjzguP,2,3,Quoted,118,,,2024-09-20 00:31:26.65672+00,,
375,6BBinbmBretqjJt,3,3,Abstractive,130,,,2024-09-20 00:31:42.326777+00,,
376,KHdznSlY7WjzguP,3,3,Entailed,119,,,2024-09-20 00:31:53.854964+00,,
377,fSHVkyHSnBk9wvF,3,3,Abstractive,94,,,2024-09-20 00:32:07.874916+00,,
378,KHdznSlY7WjzguP,3,3,Gemini,120,,,2024-09-20 00:32:08.216567+00,,
379,waTl4c1VXderpYz,1,1,Snippet,102,,,2024-09-20 00:32:09.216736+00,,
380,KHdznSlY7WjzguP,3,3,Abstractive,121,,,2024-09-20 00:32:18.033975+00,,
381,KHdznSlY7WjzguP,3,3,Post Hoc,122,,,2024-09-20 00:32:28.11775+00,,
382,waTl4c1VXderpYz,3,3,Quoted,103,,,2024-09-20 00:32:35.018037+00,,
383,fSHVkyHSnBk9wvF,3,3,Paraphrased,95,,,2024-09-20 00:32:41.692358+00,,
384,fSHVkyHSnBk9wvF,3,3,Gemini,94,,,2024-09-20 00:32:43.17555+00,,
385,waTl4c1VXderpYz,3,3,Gemini,104,,,2024-09-20 00:32:49.277924+00,,
386,waTl4c1VXderpYz,3,3,Paraphrased,105,,,2024-09-20 00:33:00.345922+00,,
387,DO1DhOd0kwIHrgb,3,3,Entailed,214,,,2024-09-20 00:33:00.7685+00,,
388,fSHVkyHSnBk9wvF,3,3,Post Hoc,97,,,2024-09-20 00:33:01.422514+00,,
389,fSHVkyHSnBk9wvF,3,3,Quoted,95,,,2024-09-20 00:33:03.740915+00,,
390,DO1DhOd0kwIHrgb,1,1,Snippet,215,,,2024-09-20 00:33:08.05827+00,,
391,6BBinbmBretqjJt,3,3,Gemini,129,,,2024-09-20 00:33:14.133356+00,,
392,waTl4c1VXderpYz,3,3,Abstractive,106,,,2024-09-20 00:33:14.989547+00,,
393,fSHVkyHSnBk9wvF,1,3,Snippet,97,,,2024-09-20 00:33:15.560947+00,,
394,DO1DhOd0kwIHrgb,3,2,Quoted,216,,,2024-09-20 00:33:16.772114+00,,
395,DO1DhOd0kwIHrgb,3,3,Post Hoc,217,,,2024-09-20 00:33:22.11045+00,,
396,waTl4c1VXderpYz,3,3,Entailed,107,,,2024-09-20 00:33:27.434138+00,,
397,DO1DhOd0kwIHrgb,3,3,Gemini,218,,,2024-09-20 00:33:27.946093+00,,
398,6BBinbmBretqjJt,2,2,Abstractive,131,,,2024-09-20 00:33:28.699669+00,,
399,DO1DhOd0kwIHrgb,3,3,Abstractive,219,,,2024-09-20 00:33:34.227485+00,,
400,waTl4c1VXderpYz,3,3,Post Hoc,109,,,2024-09-20 00:33:37.126142+00,,
401,fSHVkyHSnBk9wvF,2,3,Snippet,98,,,2024-09-20 00:33:38.75352+00,,
402,6BBinbmBretqjJt,3,3,Post Hoc,132,,,2024-09-20 00:33:42.915065+00,,
403,fSHVkyHSnBk9wvF,3,3,Entailed,98,,,2024-09-20 00:33:46.185261+00,,
404,KHdznSlY7WjzguP,3,3,Gemini,123,,,2024-09-20 00:33:49.429797+00,,
405,DO1DhOd0kwIHrgb,3,3,Gemini,220,,,2024-09-20 00:33:55.649557+00,,
406,fSHVkyHSnBk9wvF,3,3,Gemini,99,,,2024-09-20 00:33:57.775176+00,,
407,KHdznSlY7WjzguP,3,3,Abstractive,124,,,2024-09-20 00:33:58.608815+00,,
408,DO1DhOd0kwIHrgb,3,3,Post Hoc,221,,,2024-09-20 00:33:59.914203+00,,
409,fSHVkyHSnBk9wvF,3,3,Entailed,100,,,2024-09-20 00:34:02.546486+00,,
410,fSHVkyHSnBk9wvF,3,3,Quoted,102,,,2024-09-20 00:34:07.156898+00,,
411,6BBinbmBretqjJt,3,2,Paraphrased,133,,,2024-09-20 00:34:07.629367+00,,
412,KHdznSlY7WjzguP,3,2,Paraphrased,125,,,2024-09-20 00:34:21.876792+00,,
413,DO1DhOd0kwIHrgb,3,3,Gemini,222,,,2024-09-20 00:34:22.581422+00,,
414,fSHVkyHSnBk9wvF,3,3,Post Hoc,99,,,2024-09-20 00:34:25.496638+00,,
415,6BBinbmBretqjJt,3,2,Snippet,134,,,2024-09-20 00:34:27.196569+00,,
416,DO1DhOd0kwIHrgb,3,3,Post Hoc,223,,,2024-09-20 00:34:27.593857+00,,
417,fSHVkyHSnBk9wvF,3,3,Paraphrased,100,,,2024-09-20 00:34:34.899588+00,,
418,KHdznSlY7WjzguP,3,3,Entailed,126,,,2024-09-20 00:34:35.60812+00,,
419,fSHVkyHSnBk9wvF,3,3,Abstractive,105,,,2024-09-20 00:34:41.77483+00,,
420,waTl4c1VXderpYz,3,3,Entailed,108,,,2024-09-20 00:34:44.733562+00,,
421,DO1DhOd0kwIHrgb,3,3,Post Hoc,224,,,2024-09-20 00:34:52.13068+00,,
422,waTl4c1VXderpYz,3,3,Post Hoc,110,,,2024-09-20 00:34:56.08802+00,,
423,6BBinbmBretqjJt,2,3,Quoted,135,,,2024-09-20 00:34:57.58275+00,,
424,KHdznSlY7WjzguP,1,1,Snippet,127,,,2024-09-20 00:35:08.009028+00,,
425,waTl4c1VXderpYz,3,3,Abstractive,111,,,2024-09-20 00:35:14.076679+00,,
426,6BBinbmBretqjJt,3,3,Entailed,136,,,2024-09-20 00:35:19.205779+00,,
427,fSHVkyHSnBk9wvF,1,3,Snippet,101,,,2024-09-20 00:35:27.537103+00,,
428,KHdznSlY7WjzguP,2,3,Quoted,128,,,2024-09-20 00:35:39.532198+00,,
429,waTl4c1VXderpYz,3,1,Snippet,112,,,2024-09-20 00:35:46.680795+00,,
430,KHdznSlY7WjzguP,3,3,Post Hoc,129,,,2024-09-20 00:35:55.183661+00,,
431,waTl4c1VXderpYz,3,3,Quoted,113,,,2024-09-20 00:35:57.282267+00,,
432,fSHVkyHSnBk9wvF,3,2,Paraphrased,101,,,2024-09-20 00:35:58.146973+00,,
433,6BBinbmBretqjJt,2,3,Paraphrased,137,,,2024-09-20 00:36:05.130246+00,,
434,fSHVkyHSnBk9wvF,3,3,Post Hoc,102,,,2024-09-20 00:36:06.628449+00,,
435,waTl4c1VXderpYz,3,3,Paraphrased,114,,,2024-09-20 00:36:09.039041+00,,
436,fSHVkyHSnBk9wvF,3,3,Gemini,102,,,2024-09-20 00:36:11.2388+00,,
437,waTl4c1VXderpYz,3,3,Gemini,115,,,2024-09-20 00:36:21.799657+00,,
438,fSHVkyHSnBk9wvF,3,3,Entailed,103,,,2024-09-20 00:36:24.205077+00,,
439,KHdznSlY7WjzguP,3,3,Post Hoc,130,,,2024-09-20 00:36:24.264806+00,,
440,6BBinbmBretqjJt,1,2,Snippet,138,,,2024-09-20 00:36:28.635785+00,,
441,fSHVkyHSnBk9wvF,3,3,Snippet,103,,,2024-09-20 00:36:31.46816+00,,
442,fSHVkyHSnBk9wvF,3,3,Paraphrased,104,,,2024-09-20 00:36:46.897413+00,,
443,KHdznSlY7WjzguP,3,3,Paraphrased,131,,,2024-09-20 00:36:47.00373+00,,
444,6BBinbmBretqjJt,2,3,Abstractive,139,,,2024-09-20 00:36:52.730417+00,,
445,fSHVkyHSnBk9wvF,3,3,Entailed,104,,,2024-09-20 00:36:56.405634+00,,
446,fSHVkyHSnBk9wvF,3,3,Gemini,107,,,2024-09-20 00:37:01.760454+00,,
447,KHdznSlY7WjzguP,3,1,Snippet,132,,,2024-09-20 00:37:04.947078+00,,
448,fSHVkyHSnBk9wvF,3,3,Post Hoc,106,,,2024-09-20 00:37:11.010759+00,,
449,6BBinbmBretqjJt,3,3,Entailed,140,,,2024-09-20 00:37:12.564199+00,,
450,fSHVkyHSnBk9wvF,3,3,Abstractive,108,,,2024-09-20 00:37:14.122229+00,,
451,KHdznSlY7WjzguP,3,3,Gemini,133,,,2024-09-20 00:37:14.127161+00,,
452,fSHVkyHSnBk9wvF,3,3,Abstractive,107,,,2024-09-20 00:37:18.92944+00,,
453,6BBinbmBretqjJt,2,3,Quoted,141,,,2024-09-20 00:37:27.322327+00,,
454,fSHVkyHSnBk9wvF,3,3,Quoted,108,,,2024-09-20 00:37:27.831823+00,,
455,waTl4c1VXderpYz,3,3,Gemini,116,,,2024-09-20 00:37:52.937594+00,,
456,6BBinbmBretqjJt,3,3,Gemini,142,,,2024-09-20 00:37:53.163467+00,,
457,JDbKqDU0kVcpzSa,3,2,Entailed,70,,,2024-09-20 00:38:03.925112+00,,
458,KHdznSlY7WjzguP,3,1,Snippet,133,,,2024-09-20 00:38:04.891754+00,,
459,KHdznSlY7WjzguP,3,3,Entailed,134,,,2024-09-20 00:38:10.380764+00,,
460,waTl4c1VXderpYz,3,1,Snippet,117,,,2024-09-20 00:38:12.192764+00,,
461,6BBinbmBretqjJt,3,3,Post Hoc,144,,,2024-09-20 00:38:13.703952+00,,
462,waTl4c1VXderpYz,3,3,Abstractive,118,,,2024-09-20 00:38:24.40942+00,,
463,JDbKqDU0kVcpzSa,3,3,Snippet,71,,,2024-09-20 00:38:26.145267+00,,
464,KHdznSlY7WjzguP,3,3,Gemini,135,,,2024-09-20 00:38:27.352913+00,,
465,fSHVkyHSnBk9wvF,3,3,Entailed,109,,,2024-09-20 00:38:38.486281+00,,
466,waTl4c1VXderpYz,3,3,Quoted,119,,,2024-09-20 00:38:39.385551+00,,
467,JDbKqDU0kVcpzSa,2,3,Paraphrased,72,,,2024-09-20 00:38:51.198389+00,,
468,KHdznSlY7WjzguP,3,1,Paraphrased,136,,,2024-09-20 00:38:56.713214+00,,
469,waTl4c1VXderpYz,3,3,Entailed,120,,,2024-09-20 00:38:56.716392+00,,
470,JDbKqDU0kVcpzSa,3,3,Abstractive,73,,,2024-09-20 00:39:04.00145+00,,
471,KHdznSlY7WjzguP,3,3,Post Hoc,137,,,2024-09-20 00:39:09.079963+00,,
472,waTl4c1VXderpYz,3,3,Paraphrased,121,,,2024-09-20 00:39:10.801656+00,,
473,6BBinbmBretqjJt,2,2,Entailed,143,,,2024-09-20 00:39:14.326582+00,,
474,KHdznSlY7WjzguP,3,3,Abstractive,138,,,2024-09-20 00:39:22.272537+00,,
475,waTl4c1VXderpYz,3,3,Post Hoc,124,,,2024-09-20 00:39:22.309461+00,,
476,fSHVkyHSnBk9wvF,3,3,Paraphrased,110,,,2024-09-20 00:39:23.916871+00,,
477,JDbKqDU0kVcpzSa,3,3,Quoted,74,,,2024-09-20 00:39:24.926858+00,,
478,KHdznSlY7WjzguP,1,3,Quoted,139,,,2024-09-20 00:39:33.856257+00,,
479,JDbKqDU0kVcpzSa,3,3,Gemini,75,,,2024-09-20 00:39:36.113541+00,,
480,6BBinbmBretqjJt,3,3,Gemini,145,,,2024-09-20 00:39:44.613752+00,,
481,fSHVkyHSnBk9wvF,3,3,Post Hoc,111,,,2024-09-20 00:39:46.872646+00,,
482,JDbKqDU0kVcpzSa,3,3,Post Hoc,76,,,2024-09-20 00:39:51.707539+00,,
483,6BBinbmBretqjJt,3,3,Post Hoc,146,,,2024-09-20 00:40:05.731982+00,,
484,KHdznSlY7WjzguP,3,3,Abstractive,140,,,2024-09-20 00:40:10.457816+00,,
485,fSHVkyHSnBk9wvF,3,3,Gemini,112,,,2024-09-20 00:40:12.168786+00,,
486,waTl4c1VXderpYz,3,3,Gemini,122,,,2024-09-20 00:40:15.139983+00,,
487,fSHVkyHSnBk9wvF,3,3,Abstractive,113,,,2024-09-20 00:40:16.94476+00,,
488,6BBinbmBretqjJt,3,3,Quoted,147,,,2024-09-20 00:40:20.260795+00,,
489,waTl4c1VXderpYz,3,3,Paraphrased,123,,,2024-09-20 00:40:26.04625+00,,
490,KHdznSlY7WjzguP,3,3,Post Hoc,141,,,2024-09-20 00:40:29.254469+00,,
491,fSHVkyHSnBk9wvF,3,3,Quoted,114,,,2024-09-20 00:40:37.748557+00,,
492,6BBinbmBretqjJt,2,2,Abstractive,148,,,2024-09-20 00:40:48.09425+00,,
493,KHdznSlY7WjzguP,1,1,Snippet,142,,,2024-09-20 00:40:49.429353+00,,
494,waTl4c1VXderpYz,3,3,Entailed,125,,,2024-09-20 00:40:50.889485+00,,
495,fSHVkyHSnBk9wvF,1,3,Snippet,118,,,2024-09-20 00:40:58.34705+00,,
496,waTl4c1VXderpYz,3,3,Abstractive,126,,,2024-09-20 00:41:04.347567+00,,
497,KHdznSlY7WjzguP,3,3,Gemini,143,,,2024-09-20 00:41:07.431206+00,,
498,6BBinbmBretqjJt,2,2,Snippet,149,,,2024-09-20 00:41:21.564868+00,,
499,waTl4c1VXderpYz,3,3,Post Hoc,127,,,2024-09-20 00:41:29.0568+00,,
500,fSHVkyHSnBk9wvF,3,3,Entailed,115,,,2024-09-20 00:41:33.377113+00,,
501,6BBinbmBretqjJt,3,3,Paraphrased,150,,,2024-09-20 00:41:41.950274+00,,
502,KHdznSlY7WjzguP,3,1,Quoted,144,,,2024-09-20 00:41:47.03658+00,,
503,waTl4c1VXderpYz,3,1,Snippet,128,,,2024-09-20 00:41:47.202673+00,,
504,JDbKqDU0kVcpzSa,2,2,Snippet,77,,,2024-09-20 00:41:49.299511+00,,
505,JDbKqDU0kVcpzSa,3,3,Quoted,78,,,2024-09-20 00:41:59.119889+00,,
506,KHdznSlY7WjzguP,3,3,Paraphrased,145,,,2024-09-20 00:41:59.559397+00,,
507,waTl4c1VXderpYz,3,3,Quoted,129,,,2024-09-20 00:42:00.766182+00,,
508,KHdznSlY7WjzguP,3,3,Entailed,146,,,2024-09-20 00:42:10.73392+00,,
509,fSHVkyHSnBk9wvF,3,3,Post Hoc,116,,,2024-09-20 00:42:11.222699+00,,
510,JDbKqDU0kVcpzSa,3,3,Abstractive,79,,,2024-09-20 00:42:12.122799+00,,
511,fSHVkyHSnBk9wvF,3,3,Quoted,117,,,2024-09-20 00:42:27.236162+00,,
512,JDbKqDU0kVcpzSa,3,2,Paraphrased,80,,,2024-09-20 00:42:34.253952+00,,
513,fSHVkyHSnBk9wvF,3,1,Paraphrased,119,,,2024-09-20 00:42:37.312579+00,,
514,waTl4c1VXderpYz,3,3,Gemini,130,,,2024-09-20 00:43:03.299003+00,,
515,KHdznSlY7WjzguP,3,3,Abstractive,147,,,2024-09-20 00:43:08.977615+00,,
516,JDbKqDU0kVcpzSa,2,2,Gemini,82,,,2024-09-20 00:43:13.451007+00,,
517,waTl4c1VXderpYz,2,1,Snippet,131,,,2024-09-20 00:43:19.218539+00,,
518,fSHVkyHSnBk9wvF,1,3,Snippet,120,,,2024-09-20 00:43:25.373575+00,,
519,waTl4c1VXderpYz,3,3,Abstractive,132,,,2024-09-20 00:43:32.181676+00,,
520,KHdznSlY7WjzguP,3,3,Post Hoc,148,,,2024-09-20 00:43:32.282206+00,,
521,fSHVkyHSnBk9wvF,3,3,Gemini,121,,,2024-09-20 00:43:42.215054+00,,
522,waTl4c1VXderpYz,3,3,Quoted,133,,,2024-09-20 00:43:42.571829+00,,
523,JDbKqDU0kVcpzSa,3,3,Entailed,84,,,2024-09-20 00:43:50.219375+00,,
524,fSHVkyHSnBk9wvF,3,3,Abstractive,122,,,2024-09-20 00:43:50.85885+00,,
525,waTl4c1VXderpYz,3,3,Post Hoc,134,,,2024-09-20 00:43:58.999602+00,,
526,KHdznSlY7WjzguP,3,3,Entailed,149,,,2024-09-20 00:44:09.122749+00,,
527,JDbKqDU0kVcpzSa,3,3,Post Hoc,85,,,2024-09-20 00:44:09.53625+00,,
528,waTl4c1VXderpYz,3,3,Entailed,135,,,2024-09-20 00:44:15.268631+00,,
529,fSHVkyHSnBk9wvF,3,3,Entailed,123,,,2024-09-20 00:44:21.184705+00,,
530,fSHVkyHSnBk9wvF,3,3,Gemini,124,,,2024-09-20 00:44:28.58196+00,,
531,waTl4c1VXderpYz,3,3,Paraphrased,138,,,2024-09-20 00:44:37.74875+00,,
532,fSHVkyHSnBk9wvF,3,3,Abstractive,125,,,2024-09-20 00:44:38.487289+00,,
533,fSHVkyHSnBk9wvF,3,1,Paraphrased,126,,,2024-09-20 00:44:54.527009+00,,
534,KHdznSlY7WjzguP,3,2,Quoted,150,,,2024-09-20 00:44:58.070452+00,,
535,fSHVkyHSnBk9wvF,1,1,Snippet,129,,,2024-09-20 00:45:10.454201+00,,
536,KHdznSlY7WjzguP,3,3,Gemini,151,,,2024-09-20 00:45:21.187293+00,,
537,fSHVkyHSnBk9wvF,3,3,Quoted,130,,,2024-09-20 00:45:35.692319+00,,
538,waTl4c1VXderpYz,3,3,Post Hoc,136,,,2024-09-20 00:45:39.881742+00,,
539,KHdznSlY7WjzguP,3,3,Paraphrased,152,,,2024-09-20 00:45:40.919382+00,,
540,6BBinbmBretqjJt,2,2,Entailed,151,,,2024-09-20 00:45:48.62108+00,,
541,fSHVkyHSnBk9wvF,3,3,Post Hoc,131,,,2024-09-20 00:45:51.027004+00,,
542,waTl4c1VXderpYz,2,1,Snippet,137,,,2024-09-20 00:45:54.539109+00,,
543,waTl4c1VXderpYz,3,3,Paraphrased,139,,,2024-09-20 00:46:04.449301+00,,
544,waTl4c1VXderpYz,3,3,Quoted,140,,,2024-09-20 00:46:12.959141+00,,
545,6BBinbmBretqjJt,1,2,Snippet,152,,,2024-09-20 00:46:13.768601+00,,
546,KHdznSlY7WjzguP,3,1,Snippet,154,,,2024-09-20 00:46:14.376376+00,,
547,waTl4c1VXderpYz,3,3,Entailed,141,,,2024-09-20 00:46:26.622247+00,,
548,6BBinbmBretqjJt,3,3,Abstractive,153,,,2024-09-20 00:46:35.82784+00,,
549,waTl4c1VXderpYz,3,3,Abstractive,142,,,2024-09-20 00:46:36.691124+00,,
550,waTl4c1VXderpYz,3,3,Gemini,144,,,2024-09-20 00:46:45.194067+00,,
551,fSHVkyHSnBk9wvF,3,3,Gemini,127,,,2024-09-20 00:46:56.321079+00,,
552,KHdznSlY7WjzguP,3,3,Quoted,153,,,2024-09-20 00:46:56.847582+00,,
553,6BBinbmBretqjJt,3,3,Post Hoc,154,,,2024-09-20 00:47:02.499763+00,,
554,fSHVkyHSnBk9wvF,3,3,Paraphrased,128,,,2024-09-20 00:47:07.403394+00,,
555,KHdznSlY7WjzguP,3,1,Snippet,155,,,2024-09-20 00:47:16.997685+00,,
556,fSHVkyHSnBk9wvF,3,3,Quoted,132,,,2024-09-20 00:47:25.046569+00,,
557,JDbKqDU0kVcpzSa,3,3,Snippet,81,,,2024-09-20 00:47:27.950356+00,,
558,KHdznSlY7WjzguP,3,3,Post Hoc,156,,,2024-09-20 00:47:28.588325+00,,
