uuid,annotator_id,human_fluency_rating,human_utility_rating,op,query_id,t2v_precision,t2v_coverage,timestamp,precise_citations,is_covered
279,JnWOZNB21QHPObQ,3,3,Post Hoc,498,,,2024-09-19 00:17:52.7215+00,,
280,gKMqFz1xmDEbCM8,3,1,Snippet,484,,,2024-09-19 00:17:59.931476+00,,
281,fSHVkyHSnBk9wvF,3,3,Entailed,477,,,2024-09-19 00:17:59.966535+00,,
282,DO1DhOd0kwIHrgb,3,2,Quoted,516,,,2024-09-19 00:18:01.101558+00,,
283,JnWOZNB21QHPObQ,3,1,Snippet,499,,,2024-09-19 00:18:02.547596+00,,
284,6BBinbmBretqjJt,1,2,Snippet,490,,,2024-09-19 00:18:09.938208+00,,
285,fSHVkyHSnBk9wvF,3,3,Entailed,476,,,2024-09-19 00:18:12.947008+00,,
286,DO1DhOd0kwIHrgb,3,3,Paraphrased,517,,,2024-09-19 00:18:15.311749+00,,
287,gKMqFz1xmDEbCM8,3,3,Gemini,485,,,2024-09-19 00:18:16.110181+00,,
288,6gbJojnMbJMuo9Z,3,3,Gemini,480,,,2024-09-19 00:18:21.800483+00,,
289,DO1DhOd0kwIHrgb,2,1,Snippet,518,,,2024-09-19 00:18:24.264937+00,,
290,fSHVkyHSnBk9wvF,3,3,Quoted,479,,,2024-09-19 00:18:28.942756+00,,
291,fSHVkyHSnBk9wvF,3,3,Gemini,479,,,2024-09-19 00:18:31.079351+00,,
292,DO1DhOd0kwIHrgb,3,3,Post Hoc,519,,,2024-09-19 00:18:32.074875+00,,
293,6gbJojnMbJMuo9Z,3,3,Post Hoc,482,,,2024-09-19 00:18:32.499756+00,,
294,JDbKqDU0kVcpzSa,3,3,Gemini,484,,,2024-09-19 00:18:33.270912+00,,
295,JnWOZNB21QHPObQ,3,3,Gemini,500,,,2024-09-19 00:18:38.189836+00,,
296,6BBinbmBretqjJt,3,3,Abstractive,491,,,2024-09-19 00:18:39.272125+00,,
297,JnWOZNB21QHPObQ,3,3,Abstractive,501,,,2024-09-19 00:18:43.094096+00,,
298,JDbKqDU0kVcpzSa,3,3,Entailed,485,,,2024-09-19 00:18:43.848667+00,,
299,JnWOZNB21QHPObQ,3,3,Quoted,503,,,2024-09-19 00:18:51.627787+00,,
300,6gbJojnMbJMuo9Z,2,2,Snippet,483,,,2024-09-19 00:18:52.208379+00,,
301,JDbKqDU0kVcpzSa,3,3,Abstractive,486,,,2024-09-19 00:18:52.749135+00,,
302,6BBinbmBretqjJt,3,3,Paraphrased,492,,,2024-09-19 00:18:58.715768+00,,
303,fSHVkyHSnBk9wvF,3,3,Post Hoc,480,,,2024-09-19 00:19:02.929131+00,,
304,JDbKqDU0kVcpzSa,3,3,Post Hoc,487,,,2024-09-19 00:19:06.345128+00,,
305,DO1DhOd0kwIHrgb,3,3,Quoted,520,,,2024-09-19 00:19:08.831626+00,,
306,6gbJojnMbJMuo9Z,3,3,Entailed,484,,,2024-09-19 00:19:10.892086+00,,
307,DO1DhOd0kwIHrgb,3,3,Abstractive,521,,,2024-09-19 00:19:13.808551+00,,
308,6BBinbmBretqjJt,2,1,Post Hoc,493,,,2024-09-19 00:19:14.799529+00,,
309,DO1DhOd0kwIHrgb,3,3,Gemini,522,,,2024-09-19 00:19:19.942294+00,,
310,6gbJojnMbJMuo9Z,3,3,Abstractive,485,,,2024-09-19 00:19:22.685002+00,,
311,6gbJojnMbJMuo9Z,3,3,Abstractive,485,,,2024-09-19 00:19:22.689456+00,,
312,JDbKqDU0kVcpzSa,3,3,Paraphrased,488,,,2024-09-19 00:19:23.11797+00,,
313,fSHVkyHSnBk9wvF,3,3,Abstractive,481,,,2024-09-19 00:19:30.001738+00,,
314,DO1DhOd0kwIHrgb,1,1,Snippet,523,,,2024-09-19 00:19:30.99866+00,,
315,fSHVkyHSnBk9wvF,3,3,Quoted,483,,,2024-09-19 00:19:36.437167+00,,
316,6gbJojnMbJMuo9Z,3,3,Paraphrased,486,,,2024-09-19 00:19:37.754288+00,,
317,JDbKqDU0kVcpzSa,3,3,Quoted,490,,,2024-09-19 00:19:40.554096+00,,
318,JnWOZNB21QHPObQ,3,1,Snippet,502,,,2024-09-19 00:19:40.73609+00,,
319,DO1DhOd0kwIHrgb,3,3,Entailed,524,,,2024-09-19 00:19:41.469451+00,,
320,gKMqFz1xmDEbCM8,3,3,Gemini,486,,,2024-09-19 00:19:45.856081+00,,
321,JnWOZNB21QHPObQ,3,3,Paraphrased,504,,,2024-09-19 00:19:48.174637+00,,
322,JnWOZNB21QHPObQ,3,3,Quoted,505,,,2024-09-19 00:19:53.764107+00,,
323,DO1DhOd0kwIHrgb,3,2,Paraphrased,525,,,2024-09-19 00:19:54.764488+00,,
324,6gbJojnMbJMuo9Z,3,3,Quoted,488,,,2024-09-19 00:19:58.214365+00,,
325,DO1DhOd0kwIHrgb,3,3,Post Hoc,526,,,2024-09-19 00:20:01.829203+00,,
326,JnWOZNB21QHPObQ,3,3,Gemini,506,,,2024-09-19 00:20:01.898004+00,,
327,gKMqFz1xmDEbCM8,3,3,Entailed,487,,,2024-09-19 00:20:01.957717+00,,
328,fSHVkyHSnBk9wvF,3,3,Paraphrased,484,,,2024-09-19 00:20:02.530456+00,,
329,JnWOZNB21QHPObQ,3,3,Entailed,507,,,2024-09-19 00:20:09.100738+00,,
330,6BBinbmBretqjJt,3,2,Abstractive,494,,,2024-09-19 00:20:13.039408+00,,
331,JnWOZNB21QHPObQ,3,3,Post Hoc,508,,,2024-09-19 00:20:15.529628+00,,
332,gKMqFz1xmDEbCM8,3,3,Post Hoc,488,,,2024-09-19 00:20:17.325072+00,,
333,JDbKqDU0kVcpzSa,2,1,Snippet,491,,,2024-09-19 00:20:25.181123+00,,
334,DO1DhOd0kwIHrgb,3,3,Abstractive,528,,,2024-09-19 00:20:26.160694+00,,
335,6BBinbmBretqjJt,2,1,Snippet,495,,,2024-09-19 00:20:26.299001+00,,
336,JnWOZNB21QHPObQ,3,3,Abstractive,509,,,2024-09-19 00:20:30.175711+00,,
337,DO1DhOd0kwIHrgb,3,3,Post Hoc,529,,,2024-09-19 00:20:32.56665+00,,
338,gKMqFz1xmDEbCM8,3,3,Abstractive,490,,,2024-09-19 00:20:38.946851+00,,
339,DO1DhOd0kwIHrgb,3,3,Paraphrased,530,,,2024-09-19 00:20:39.015143+00,,
340,6BBinbmBretqjJt,3,3,Paraphrased,496,,,2024-09-19 00:20:40.769574+00,,
341,DO1DhOd0kwIHrgb,3,3,Entailed,531,,,2024-09-19 00:20:46.129607+00,,
342,DO1DhOd0kwIHrgb,3,3,Gemini,533,,,2024-09-19 00:20:52.353373+00,,
343,gKMqFz1xmDEbCM8,3,3,Quoted,492,,,2024-09-19 00:20:52.405412+00,,
344,6BBinbmBretqjJt,3,3,Post Hoc,497,,,2024-09-19 00:20:55.928611+00,,
345,DO1DhOd0kwIHrgb,3,1,Snippet,534,,,2024-09-19 00:21:03.16596+00,,
346,fSHVkyHSnBk9wvF,3,3,Paraphrased,485,,,2024-09-19 00:21:07.883415+00,,
347,DO1DhOd0kwIHrgb,3,3,Quoted,535,,,2024-09-19 00:21:11.083896+00,,
348,gKMqFz1xmDEbCM8,3,3,Paraphrased,493,,,2024-09-19 00:21:19.832402+00,,
349,JnWOZNB21QHPObQ,3,3,Quoted,510,,,2024-09-19 00:21:20.444053+00,,
350,KHdznSlY7WjzguP,3,3,Abstractive,441,,,2024-09-19 00:21:22.004485+00,,
351,JnWOZNB21QHPObQ,3,3,Entailed,512,,,2024-09-19 00:21:26.194072+00,,
352,fSHVkyHSnBk9wvF,3,3,Snippet,486,,,2024-09-19 00:21:26.310423+00,,
353,6BBinbmBretqjJt,3,2,Snippet,498,,,2024-09-19 00:21:28.136497+00,,
354,JDbKqDU0kVcpzSa,1,3,Snippet,492,,,2024-09-19 00:21:30.36789+00,,
355,JnWOZNB21QHPObQ,3,3,Post Hoc,513,,,2024-09-19 00:21:32.423406+00,,
356,gKMqFz1xmDEbCM8,3,1,Snippet,494,,,2024-09-19 00:21:33.346168+00,,
357,JnWOZNB21QHPObQ,3,3,Paraphrased,514,,,2024-09-19 00:21:37.675797+00,,
358,6BBinbmBretqjJt,3,3,Quoted,499,,,2024-09-19 00:21:38.89654+00,,
359,fSHVkyHSnBk9wvF,3,3,Abstractive,487,,,2024-09-19 00:21:45.044506+00,,
360,JDbKqDU0kVcpzSa,3,3,Entailed,493,,,2024-09-19 00:21:45.049102+00,,
361,JnWOZNB21QHPObQ,3,3,Abstractive,515,,,2024-09-19 00:21:46.210449+00,,
362,6BBinbmBretqjJt,3,3,Paraphrased,500,,,2024-09-19 00:21:48.284674+00,,
363,fSHVkyHSnBk9wvF,3,3,Entailed,488,,,2024-09-19 00:21:56.033976+00,,
364,JnWOZNB21QHPObQ,3,3,Gemini,516,,,2024-09-19 00:21:57.469343+00,,
365,JDbKqDU0kVcpzSa,3,3,Gemini,494,,,2024-09-19 00:22:00.006757+00,,
366,fSHVkyHSnBk9wvF,3,3,Post Hoc,490,,,2024-09-19 00:22:04.742846+00,,
367,JDbKqDU0kVcpzSa,3,3,Abstractive,495,,,2024-09-19 00:22:08.714284+00,,
368,6BBinbmBretqjJt,3,1,Entailed,501,,,2024-09-19 00:22:09.085854+00,,
369,JnWOZNB21QHPObQ,1,1,Snippet,517,,,2024-09-19 00:22:16.540985+00,,
370,6gbJojnMbJMuo9Z,3,3,Gemini,495,,,2024-09-19 00:22:18.037438+00,,
371,6BBinbmBretqjJt,3,3,Post Hoc,502,,,2024-09-19 00:22:20.024483+00,,
372,JDbKqDU0kVcpzSa,3,3,Post Hoc,496,,,2024-09-19 00:22:20.739479+00,,
373,fSHVkyHSnBk9wvF,3,3,Quoted,491,,,2024-09-19 00:22:25.705372+00,,
374,6gbJojnMbJMuo9Z,3,3,Quoted,496,,,2024-09-19 00:22:30.635436+00,,
375,JDbKqDU0kVcpzSa,3,3,Quoted,497,,,2024-09-19 00:22:31.550621+00,,
376,fSHVkyHSnBk9wvF,3,3,Gemini,492,,,2024-09-19 00:22:34.009949+00,,
377,6BBinbmBretqjJt,3,3,Gemini,503,,,2024-09-19 00:22:36.275779+00,,
378,JDbKqDU0kVcpzSa,3,3,Paraphrased,498,,,2024-09-19 00:22:41.162622+00,,
379,6gbJojnMbJMuo9Z,3,3,Abstractive,497,,,2024-09-19 00:22:46.474667+00,,
380,6BBinbmBretqjJt,3,3,Abstractive,504,,,2024-09-19 00:22:50.898073+00,,
381,JnWOZNB21QHPObQ,3,3,Paraphrased,518,,,2024-09-19 00:22:59.273838+00,,
382,6gbJojnMbJMuo9Z,3,3,Paraphrased,499,,,2024-09-19 00:23:00.918522+00,,
383,DO1DhOd0kwIHrgb,3,2,Quoted,536,,,2024-09-19 00:23:03.647957+00,,
384,JnWOZNB21QHPObQ,3,3,Entailed,519,,,2024-09-19 00:23:06.468524+00,,
385,DO1DhOd0kwIHrgb,3,3,Entailed,539,,,2024-09-19 00:23:08.712993+00,,
386,6gbJojnMbJMuo9Z,3,3,Post Hoc,500,,,2024-09-19 00:23:14.518628+00,,
387,DO1DhOd0kwIHrgb,3,3,Abstractive,540,,,2024-09-19 00:23:15.832525+00,,
388,JnWOZNB21QHPObQ,3,1,Snippet,520,,,2024-09-19 00:23:17.936637+00,,
389,JDbKqDU0kVcpzSa,3,3,Gemini,499,,,2024-09-19 00:23:24.055305+00,,
390,DO1DhOd0kwIHrgb,3,2,Gemini,541,,,2024-09-19 00:23:26.014464+00,,
391,fSHVkyHSnBk9wvF,3,3,Post Hoc,495,,,2024-09-19 00:23:27.708798+00,,
392,JnWOZNB21QHPObQ,3,3,Quoted,521,,,2024-09-19 00:23:29.143148+00,,
393,DO1DhOd0kwIHrgb,3,3,Post Hoc,542,,,2024-09-19 00:23:33.755525+00,,
394,JDbKqDU0kVcpzSa,3,3,Quoted,500,,,2024-09-19 00:23:39.295392+00,,
395,DO1DhOd0kwIHrgb,1,1,Snippet,543,,,2024-09-19 00:23:43.644286+00,,
396,JDbKqDU0kVcpzSa,3,3,Post Hoc,501,,,2024-09-19 00:23:47.071597+00,,
397,6gbJojnMbJMuo9Z,2,1,Snippet,501,,,2024-09-19 00:23:48.343788+00,,
398,JDbKqDU0kVcpzSa,3,3,Abstractive,502,,,2024-09-19 00:23:56.049856+00,,
399,DO1DhOd0kwIHrgb,3,2,Paraphrased,544,,,2024-09-19 00:23:56.373451+00,,
400,6BBinbmBretqjJt,3,3,Entailed,505,,,2024-09-19 00:23:57.402466+00,,
401,JnWOZNB21QHPObQ,3,3,Post Hoc,523,,,2024-09-19 00:23:58.956169+00,,
402,gKMqFz1xmDEbCM8,3,3,Paraphrased,495,,,2024-09-19 00:24:02.48747+00,,
403,gKMqFz1xmDEbCM8,-1,-1,Snippet,496,,,2024-09-19 00:24:02.746558+00,,
404,6gbJojnMbJMuo9Z,3,3,Entailed,502,,,2024-09-19 00:24:04.505506+00,,
405,JnWOZNB21QHPObQ,3,3,Gemini,524,,,2024-09-19 00:24:04.921829+00,,
406,6BBinbmBretqjJt,3,2,Snippet,506,,,2024-09-19 00:24:13.467975+00,,
407,JnWOZNB21QHPObQ,3,1,Snippet,525,,,2024-09-19 00:24:15.223603+00,,
408,JDbKqDU0kVcpzSa,3,3,Paraphrased,503,,,2024-09-19 00:24:18.823702+00,,
409,gKMqFz1xmDEbCM8,3,3,Entailed,497,,,2024-09-19 00:24:19.965029+00,,
410,JnWOZNB21QHPObQ,3,3,Quoted,526,,,2024-09-19 00:24:21.895372+00,,
411,6BBinbmBretqjJt,3,3,Abstractive,507,,,2024-09-19 00:24:24.035409+00,,
412,JnWOZNB21QHPObQ,3,3,Entailed,528,,,2024-09-19 00:24:28.035878+00,,
413,JDbKqDU0kVcpzSa,3,3,Entailed,504,,,2024-09-19 00:24:31.32199+00,,
414,gKMqFz1xmDEbCM8,3,3,Gemini,498,,,2024-09-19 00:24:31.93754+00,,
415,JnWOZNB21QHPObQ,3,3,Abstractive,529,,,2024-09-19 00:24:33.479569+00,,
416,JnWOZNB21QHPObQ,3,3,Paraphrased,531,,,2024-09-19 00:24:40.346461+00,,
417,fSHVkyHSnBk9wvF,3,3,Gemini,496,,,2024-09-19 00:24:45.955079+00,,
418,gKMqFz1xmDEbCM8,3,3,Abstractive,499,,,2024-09-19 00:24:51.627733+00,,
419,6BBinbmBretqjJt,3,2,Gemini,508,,,2024-09-19 00:25:01.968431+00,,
420,JnWOZNB21QHPObQ,3,3,Entailed,530,,,2024-09-19 00:25:02.319291+00,,
421,gKMqFz1xmDEbCM8,3,3,Post Hoc,503,,,2024-09-19 00:25:05.314064+00,,
422,JnWOZNB21QHPObQ,3,3,Abstractive,533,,,2024-09-19 00:25:06.914634+00,,
423,6BBinbmBretqjJt,3,3,Quoted,509,,,2024-09-19 00:25:12.714402+00,,
424,fSHVkyHSnBk9wvF,3,1,Snippet,497,,,2024-09-19 00:25:13.830612+00,,
425,JnWOZNB21QHPObQ,3,3,Quoted,534,,,2024-09-19 00:25:14.693542+00,,
426,JnWOZNB21QHPObQ,3,3,Post Hoc,535,,,2024-09-19 00:25:19.521974+00,,
427,gKMqFz1xmDEbCM8,3,3,Quoted,504,,,2024-09-19 00:25:20.89322+00,,
428,JnWOZNB21QHPObQ,3,3,Paraphrased,536,,,2024-09-19 00:25:27.320746+00,,
429,JDbKqDU0kVcpzSa,2,3,Snippet,505,,,2024-09-19 00:25:27.782228+00,,
430,6BBinbmBretqjJt,3,3,Paraphrased,510,,,2024-09-19 00:25:28.675102+00,,
431,fSHVkyHSnBk9wvF,3,3,Abstractive,498,,,2024-09-19 00:25:30.843146+00,,
432,JnWOZNB21QHPObQ,3,1,Snippet,539,,,2024-09-19 00:25:36.23597+00,,
433,6BBinbmBretqjJt,3,3,Post Hoc,514,,,2024-09-19 00:25:38.732753+00,,
434,JnWOZNB21QHPObQ,3,3,Gemini,540,,,2024-09-19 00:25:41.684648+00,,
435,fSHVkyHSnBk9wvF,3,3,Entailed,500,,,2024-09-19 00:25:48.359056+00,,
436,fSHVkyHSnBk9wvF,3,3,Quoted,501,,,2024-09-19 00:26:01.584302+00,,
437,JnWOZNB21QHPObQ,3,3,Quoted,541,,,2024-09-19 00:26:16.665386+00,,
438,JDbKqDU0kVcpzSa,3,3,Paraphrased,506,,,2024-09-19 00:26:16.79149+00,,
439,fSHVkyHSnBk9wvF,3,3,Paraphrased,502,,,2024-09-19 00:26:22.069966+00,,
440,JnWOZNB21QHPObQ,3,3,Paraphrased,542,,,2024-09-19 00:26:25.402467+00,,
441,6BBinbmBretqjJt,3,3,Gemini,512,,,2024-09-19 00:26:27.220561+00,,
442,JDbKqDU0kVcpzSa,3,3,Gemini,507,,,2024-09-19 00:26:27.837137+00,,
443,JnWOZNB21QHPObQ,3,3,Abstractive,543,,,2024-09-19 00:26:30.816124+00,,
444,6gbJojnMbJMuo9Z,3,3,Abstractive,503,,,2024-09-19 00:26:40.70868+00,,
445,JnWOZNB21QHPObQ,3,2,Snippet,544,,,2024-09-19 00:26:41.237141+00,,
446,DO1DhOd0kwIHrgb,3,3,Gemini,545,,,2024-09-19 00:26:42.657309+00,,
447,JDbKqDU0kVcpzSa,3,3,Quoted,508,,,2024-09-19 00:26:44.276846+00,,
448,fSHVkyHSnBk9wvF,3,3,Abstractive,500,,,2024-09-19 00:26:45.610668+00,,
449,JnWOZNB21QHPObQ,3,3,Post Hoc,545,,,2024-09-19 00:26:46.004041+00,,
450,6BBinbmBretqjJt,3,3,Entailed,513,,,2024-09-19 00:26:46.343808+00,,
451,DO1DhOd0kwIHrgb,3,3,Post Hoc,546,,,2024-09-19 00:26:49.370342+00,,
452,JDbKqDU0kVcpzSa,3,3,Entailed,509,,,2024-09-19 00:26:53.900032+00,,
453,JnWOZNB21QHPObQ,3,3,Entailed,546,,,2024-09-19 00:26:55.907841+00,,
454,gKMqFz1xmDEbCM8,3,3,Post Hoc,506,,,2024-09-19 00:26:56.427694+00,,
455,DO1DhOd0kwIHrgb,3,3,Entailed,547,,,2024-09-19 00:26:56.535743+00,,
456,JnWOZNB21QHPObQ,3,3,Gemini,547,,,2024-09-19 00:27:02.034889+00,,
457,DO1DhOd0kwIHrgb,3,3,Paraphrased,548,,,2024-09-19 00:27:02.170054+00,,
458,6gbJojnMbJMuo9Z,2,2,Snippet,504,,,2024-09-19 00:27:05.452913+00,,
459,DO1DhOd0kwIHrgb,3,3,Abstractive,549,,,2024-09-19 00:27:07.864324+00,,
460,6BBinbmBretqjJt,2,1,Quoted,515,,,2024-09-19 00:27:09.90625+00,,
461,DO1DhOd0kwIHrgb,3,1,Quoted,550,,,2024-09-19 00:27:21.669233+00,,
462,6BBinbmBretqjJt,2,2,Snippet,516,,,2024-09-19 00:27:23.768934+00,,
463,6gbJojnMbJMuo9Z,3,3,Post Hoc,505,,,2024-09-19 00:27:24.237525+00,,
464,JnWOZNB21QHPObQ,3,3,Quoted,548,,,2024-09-19 00:27:25.747449+00,,
465,fSHVkyHSnBk9wvF,3,3,Gemini,502,,,2024-09-19 00:27:26.510518+00,,
466,DO1DhOd0kwIHrgb,2,1,Snippet,551,,,2024-09-19 00:27:29.852942+00,,
467,JnWOZNB21QHPObQ,3,3,Post Hoc,549,,,2024-09-19 00:27:32.069668+00,,
468,6gbJojnMbJMuo9Z,3,3,Gemini,509,,,2024-09-19 00:27:38.970271+00,,
469,JnWOZNB21QHPObQ,3,3,Gemini,550,,,2024-09-19 00:27:40.337458+00,,
470,JnWOZNB21QHPObQ,3,3,Entailed,551,,,2024-09-19 00:27:48.087213+00,,
471,6BBinbmBretqjJt,3,3,Abstractive,517,,,2024-09-19 00:27:51.224198+00,,
472,JDbKqDU0kVcpzSa,3,3,Snippet,510,,,2024-09-19 00:27:52.491964+00,,
473,6gbJojnMbJMuo9Z,3,3,Entailed,510,,,2024-09-19 00:27:52.495341+00,,
474,6BBinbmBretqjJt,3,3,Post Hoc,518,,,2024-09-19 00:28:01.37134+00,,
475,JnWOZNB21QHPObQ,3,2,Snippet,552,,,2024-09-19 00:28:05.433879+00,,
476,JDbKqDU0kVcpzSa,3,3,Abstractive,512,,,2024-09-19 00:28:06.676187+00,,
477,JnWOZNB21QHPObQ,3,3,Paraphrased,553,,,2024-09-19 00:28:13.657565+00,,
478,6gbJojnMbJMuo9Z,3,2,Quoted,512,,,2024-09-19 00:28:14.134277+00,,
479,JDbKqDU0kVcpzSa,3,3,Post Hoc,515,,,2024-09-19 00:28:14.454654+00,,
480,JnWOZNB21QHPObQ,3,3,Abstractive,554,,,2024-09-19 00:28:19.08763+00,,
481,6BBinbmBretqjJt,3,3,Paraphrased,519,,,2024-09-19 00:28:27.602136+00,,
482,6gbJojnMbJMuo9Z,2,3,Paraphrased,513,,,2024-09-19 00:28:35.684717+00,,
483,JnWOZNB21QHPObQ,3,1,Snippet,556,,,2024-09-19 00:28:43.990741+00,,
484,fSHVkyHSnBk9wvF,1,1,Snippet,503,,,2024-09-19 00:28:47.418355+00,,
485,JnWOZNB21QHPObQ,3,3,Paraphrased,557,,,2024-09-19 00:28:51.378482+00,,
486,fSHVkyHSnBk9wvF,3,3,Post Hoc,507,,,2024-09-19 00:28:53.734899+00,,
487,JnWOZNB21QHPObQ,3,3,Quoted,559,,,2024-09-19 00:29:01.080026+00,,
488,fSHVkyHSnBk9wvF,3,3,Post Hoc,504,,,2024-09-19 00:29:04.62913+00,,
489,JnWOZNB21QHPObQ,3,3,Post Hoc,560,,,2024-09-19 00:29:17.615911+00,,
490,fSHVkyHSnBk9wvF,3,3,Paraphrased,505,,,2024-09-19 00:29:24.75016+00,,
491,JnWOZNB21QHPObQ,3,3,Abstractive,561,,,2024-09-19 00:29:25.836422+00,,
492,JnWOZNB21QHPObQ,3,3,Entailed,562,,,2024-09-19 00:29:33.790671+00,,
493,fSHVkyHSnBk9wvF,3,3,Quoted,506,,,2024-09-19 00:29:38.158559+00,,
494,JnWOZNB21QHPObQ,3,3,Gemini,563,,,2024-09-19 00:29:40.890141+00,,
495,fSHVkyHSnBk9wvF,2,1,Snippet,508,,,2024-09-19 00:29:45.16989+00,,
496,6BBinbmBretqjJt,3,2,Gemini,520,,,2024-09-19 00:29:47.897299+00,,
497,fSHVkyHSnBk9wvF,3,3,Entailed,508,,,2024-09-19 00:29:51.908413+00,,
498,JnWOZNB21QHPObQ,3,3,Gemini,564,,,2024-09-19 00:30:07.625132+00,,
499,JnWOZNB21QHPObQ,3,3,Post Hoc,565,,,2024-09-19 00:30:15.521908+00,,
500,6BBinbmBretqjJt,3,3,Post Hoc,521,,,2024-09-19 00:30:24.055689+00,,
501,DO1DhOd0kwIHrgb,3,3,Entailed,552,,,2024-09-19 00:30:24.621698+00,,
502,JnWOZNB21QHPObQ,3,2,Quoted,566,,,2024-09-19 00:30:30.903479+00,,
503,6BBinbmBretqjJt,3,3,Entailed,523,,,2024-09-19 00:30:31.702842+00,,
504,JnWOZNB21QHPObQ,3,1,Paraphrased,567,,,2024-09-19 00:30:46.751465+00,,
505,6gbJojnMbJMuo9Z,2,3,Snippet,514,,,2024-09-19 00:30:57.415122+00,,
506,JDbKqDU0kVcpzSa,3,2,Snippet,513,,,2024-09-19 00:31:13.303122+00,,
507,6BBinbmBretqjJt,2,1,Quoted,524,,,2024-09-19 00:31:15.382795+00,,
508,6gbJojnMbJMuo9Z,3,3,Paraphrased,515,,,2024-09-19 00:31:25.045673+00,,
509,JDbKqDU0kVcpzSa,3,3,Gemini,514,,,2024-09-19 00:31:34.560015+00,,
510,6gbJojnMbJMuo9Z,3,3,Abstractive,516,,,2024-09-19 00:31:37.022352+00,,
511,JnWOZNB21QHPObQ,3,2,Snippet,568,,,2024-09-19 00:31:43.414729+00,,
512,6BBinbmBretqjJt,3,3,Abstractive,525,,,2024-09-19 00:31:48.781503+00,,
513,fSHVkyHSnBk9wvF,3,3,Paraphrased,512,,,2024-09-19 00:31:49.250612+00,,
514,6gbJojnMbJMuo9Z,3,3,Gemini,517,,,2024-09-19 00:31:49.960634+00,,
515,JnWOZNB21QHPObQ,3,3,Entailed,569,,,2024-09-19 00:31:50.868593+00,,
516,JDbKqDU0kVcpzSa,3,3,Post Hoc,516,,,2024-09-19 00:31:51.747027+00,,
517,fSHVkyHSnBk9wvF,3,3,Abstractive,513,,,2024-09-19 00:31:56.940891+00,,
518,JnWOZNB21QHPObQ,3,3,Abstractive,570,,,2024-09-19 00:32:02.810406+00,,
519,6gbJojnMbJMuo9Z,3,3,Entailed,518,,,2024-09-19 00:32:04.715822+00,,
520,JDbKqDU0kVcpzSa,3,3,Entailed,517,,,2024-09-19 00:32:05.894622+00,,
521,fSHVkyHSnBk9wvF,3,3,Entailed,514,,,2024-09-19 00:32:05.929036+00,,
522,DO1DhOd0kwIHrgb,3,3,Abstractive,553,,,2024-09-19 00:32:11.126837+00,,
523,fSHVkyHSnBk9wvF,3,3,Gemini,515,,,2024-09-19 00:32:11.663376+00,,
524,fSHVkyHSnBk9wvF,3,3,Quoted,517,,,2024-09-19 00:32:17.045723+00,,
525,6BBinbmBretqjJt,2,2,Paraphrased,526,,,2024-09-19 00:32:20.959923+00,,
526,6gbJojnMbJMuo9Z,3,3,Quoted,519,,,2024-09-19 00:32:24.135361+00,,
527,JDbKqDU0kVcpzSa,3,3,Quoted,518,,,2024-09-19 00:32:33.703488+00,,
528,6gbJojnMbJMuo9Z,3,3,Post Hoc,520,,,2024-09-19 00:32:36.311213+00,,
529,6BBinbmBretqjJt,3,3,Snippet,528,,,2024-09-19 00:32:42.383126+00,,
530,JDbKqDU0kVcpzSa,3,3,Abstractive,519,,,2024-09-19 00:32:45.773274+00,,
531,JnWOZNB21QHPObQ,3,2,Quoted,571,,,2024-09-19 00:32:48.352649+00,,
532,JnWOZNB21QHPObQ,3,3,Post Hoc,572,,,2024-09-19 00:32:57.707067+00,,
533,JDbKqDU0kVcpzSa,3,3,Paraphrased,520,,,2024-09-19 00:32:59.611782+00,,
534,JnWOZNB21QHPObQ,3,3,Entailed,573,,,2024-09-19 00:33:05.140486+00,,
535,JnWOZNB21QHPObQ,3,3,Abstractive,574,,,2024-09-19 00:33:13.966616+00,,
536,JnWOZNB21QHPObQ,3,3,Paraphrased,575,,,2024-09-19 00:33:22.847741+00,,
537,JnWOZNB21QHPObQ,3,1,Snippet,576,,,2024-09-19 00:33:31.228396+00,,
538,6BBinbmBretqjJt,3,3,Entailed,529,,,2024-09-19 00:33:40.717287+00,,
539,JnWOZNB21QHPObQ,3,3,Gemini,577,,,2024-09-19 00:33:41.064439+00,,
540,JDbKqDU0kVcpzSa,3,3,Paraphrased,521,,,2024-09-19 00:33:46.082322+00,,
541,fSHVkyHSnBk9wvF,3,3,Post Hoc,509,,,2024-09-19 00:33:52.302222+00,,
542,6gbJojnMbJMuo9Z,2,2,Snippet,521,,,2024-09-19 00:33:57.860414+00,,
543,6BBinbmBretqjJt,3,3,Abstractive,530,,,2024-09-19 00:34:00.334149+00,,
544,JDbKqDU0kVcpzSa,3,3,Abstractive,523,,,2024-09-19 00:34:07.204423+00,,
545,6gbJojnMbJMuo9Z,3,3,Paraphrased,523,,,2024-09-19 00:34:12.051477+00,,
546,JDbKqDU0kVcpzSa,3,3,Post Hoc,524,,,2024-09-19 00:34:16.19653+00,,
547,6BBinbmBretqjJt,3,2,Quoted,531,,,2024-09-19 00:34:17.020973+00,,
548,6BBinbmBretqjJt,3,3,Snippet,533,,,2024-09-19 00:34:29.267872+00,,
549,JDbKqDU0kVcpzSa,3,3,Gemini,525,,,2024-09-19 00:34:35.056886+00,,
550,KHdznSlY7WjzguP,2,3,Post Hoc,442,,,2024-09-19 00:34:39.644342+00,,
551,fSHVkyHSnBk9wvF,3,1,Snippet,512,,,2024-09-19 00:34:43.58357+00,,
